序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
2607,2025,電機、電子技術員,C320000000,---,---,---
2608,2025,機械技術員(含造船、輪機、鑄造),C320000000,---,---,---
2609,2025,化工技術員,C320000000,-,-,-
2610,2025,品管、工管及生管技術員,C320000000,563,36369,49.9
2611,2025,製圖員,C320000000,478,35778,45.8
2612,2025,環境工程技術員,C320000000,-,-,-
2613,2025,焚化爐、水處理及氣(液)體設備操作員,C320000000,-,-,-
2614,2025,勞安及衛生技術員,C320000000,---,---,---
2615,2025,會計人員,C320000000,---,---,---
2616,2025,工商業銷售代表(含業務員),C320000000,882,40471,54.9
2617,2025,採購員,C320000000,554,33245,42.8
2618,2025,報關員(含報驗、船務人員),C320000000,-,-,-
2619,2025,專業秘書,C320000000,---,---,---
2620,2025,法務人員,C320000000,-,-,-
2621,2025,資訊管理及維護技術員,C320000000,---,---,---
2622,2025,其他技術員及助理專業人員,C320000000,-,-,-
2623,2025,事務支援人員,C320000000,4262,32865,43.3
2624,2025,總務,C320000000,---,---,---
2625,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C320000000,1342,33141,43.5
2626,2025,接待員及服務台事務人員(含總機),C320000000,---,---,---
2627,2025,電話及網路客服人員,C320000000,-,-,-
2628,2025,醫院(診所)櫃台事務人員,C320000000,-,-,-
2629,2025,會計助理、簿記、出納,C320000000,1207,33971,44.3
2630,2025,存貨事務人員,C320000000,462,31290,39.5
2631,2025,生產及物料規劃事務人員,C320000000,587,32037,45.3
2632,2025,運輸事務人員(含稽查、調度、管理、航務),C320000000,-,-,-
2633,2025,人事事務人員,C320000000,---,---,---
2634,2025,服務及銷售工作人員,C320000000,278,31875,43.8
2635,2025,廚師(含廚房領班),C320000000,-,-,-
2636,2025,商店銷售及展售人員(含門市店長),C320000000,251,32015,44.3
2637,2025,建築物管理員、保全及警衛人員,C320000000,---,---,---
2638,2025,其他服務及銷售工作人員,C320000000,-,-,-
2639,2025,技藝、機械設備操作及組裝人員,C320000000,20073,31858,42.5
2640,2025,營建木作人員,C320000000,-,-,-
2641,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C320000000,522,32489,43.6
2642,2025,焊接及切割人員(含電焊工、氣焊工),C320000000,834,31184,44
2643,2025,板金人員,C320000000,-,-,-
2644,2025,工具製造人員(含模具工、鉗工),C320000000,---,---,---
2645,2025,金屬工具機設定及操作人員,C320000000,1095,30192,40.3
2646,2025,產業用機器維修人員,C320000000,-,-,-
2647,2025,陶瓷製品有關工作人員(含磚瓦),C320000000,-,-,-
2648,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C320000000,-,-,-
2649,2025,電力、電子、資通訊設備裝修人員(含水電工),C320000000,-,-,-
2650,2025,產品分級及檢查人員,C320000000,---,---,---
2651,2025,木材處理、家具木工及有關工作人員,C320000000,5358,31921,41
2652,2025,服飾打樣人員,C320000000,-,-,-
2653,2025,生產機械設備操作人員、剪裁或裁縫人員,C320000000,2516,32261,40.6
2654,2025,組裝(現場)人員,C320000000,8638,31448,43.3
2655,2025,小客、貨車駕駛人員,C320000000,460,35563,49.9
2656,2025,大客、貨車駕駛人員,C320000000,---,---,---
2657,2025,推土、吊車、起重機等移運設備操作人員,C320000000,-,-,-
2658,2025,其他技藝、機械設備操作及組裝人員,C320000000,-,-,-
2659,2025,基層技術工及勞力工,C320000000,500,29993,38.1
2660,2025,清潔及家事工作人員(含建築清潔工、房務人員),C320000000,---,---,---
2661,2025,勞力工(含理貨員、行李搬運工),C320000000,442,29998,37.1
2662,2025,廚房幫工(含速食烹調),C320000000,---,---,---
2663,2025,抄表員及自動販賣機收款員,C320000000,-,-,-
2664,2025,停車場管理工,C320000000,-,-,-
2665,2025,主管及監督人員,C330000000,8219,74587,109.6
2666,2025,高階主管(總經理及總執行長),C330000000,770,147133,244.9
2667,2025,中階主管(經理),C330000000,2847,86939,124.4
2668,2025,監督人員(含現場及辦公室主任、科/股長),C330000000,4602,54808,78.2
2669,2025,專業人員,C330000000,6292,52363,77.8
2670,2025,統計及精算專業人員,C330000000,-,-,-
2671,2025,品管、工管及生管工程師,C330000000,1254,51093,70.1
2672,2025,環境工程師,C330000000,-,-,-
2673,2025,冷凍空調工程師,C330000000,-,-,-
2674,2025,機械工程師(含造船、輪機、鑄造),C330000000,741,54212,78.5
2675,2025,化學工程師,C330000000,215,52616,83.1
2676,2025,地質、採礦、鑽探、冶金工程師,C330000000,-,-,-
2677,2025,紡織工程師,C330000000,-,-,-
2678,2025,醫療器材、醫學工程師,C330000000,1051,53067,79.8
2679,2025,生物科學工程師,C330000000,-,-,-
2680,2025,光學工程師,C330000000,-,-,-
2681,2025,電機、電子工程師,C330000000,538,57332,82.8
2682,2025,建築工程師(含建築師),C330000000,-,-,-
2683,2025,平面及多媒體設計師,C330000000,---,---,---
2684,2025,產品及服裝設計師(含工業設計),C330000000,735,49045,79.5
2685,2025,護理人員,C330000000,---,---,---
2686,2025,獸醫師,C330000000,-,-,-
2687,2025,藥事人員(含藥師),C330000000,-,-,-
2688,2025,勞安及衛生管理人員(含工業安全管理師),C330000000,206,47270,67.2
2689,2025,營養師,C330000000,-,-,-
2690,2025,其他醫療保健專業人員,C330000000,-,-,-
2691,2025,會(審)計師,C330000000,-,-,-
2692,2025,風險控管人員,C330000000,-,-,-
2693,2025,財務及投資規劃分析人員,C330000000,---,---,---
2694,2025,專案管理師(含經營管理顧問),C330000000,---,---,---
2695,2025,稽核人員,C330000000,---,---,---
2696,2025,人力資源管理師,C330000000,215,47820,65.3
2697,2025,廣告及行銷專業人員(含企劃),C330000000,482,46244,72.7
2698,2025,公關專業人員,C330000000,-,-,-
2699,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C330000000,674,58291,90.5
2700,2025,律師,C330000000,-,-,-
2701,2025,專利工程師及公證人,C330000000,---,---,---
2702,2025,翻譯人員,C330000000,-,-,-
2703,2025,電影、舞台及有關導演與製作人,C330000000,-,-,-
2704,2025,其他專業人員,C330000000,-,-,-
2705,2025,技術員及助理專業人員,C330000000,11974,40436,56.3
2706,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C330000000,---,---,---
2707,2025,電機、電子技術員,C330000000,576,41861,61
2708,2025,冷凍空調技術員,C330000000,---,---,---
2709,2025,機械技術員(含造船、輪機、鑄造),C330000000,1951,40708,59.4
2710,2025,化工技術員,C330000000,448,35429,47.8
2711,2025,品管、工管及生管技術員,C330000000,4150,37025,49
2712,2025,製圖員,C330000000,528,39488,50.7
2713,2025,地質、採礦、鑽探、冶金技術員,C330000000,-,-,-
2714,2025,環境工程技術員,C330000000,---,---,---
2715,2025,焚化爐、水處理及氣(液)體設備操作員,C330000000,-,-,-
2716,2025,化學加工設備控制員,C330000000,-,-,-
2717,2025,金屬生產製程控制員,C330000000,-,-,-
2718,2025,生命科學技術員,C330000000,-,-,-
2719,2025,醫療設備控制技術員,C330000000,-,-,-
2720,2025,醫學及病理檢驗人員,C330000000,-,-,-
2721,2025,義肢、義齒等人體輔具技術員,C330000000,---,---,---
2722,2025,配鏡、驗光技術員,C330000000,-,-,-
2723,2025,勞安及衛生技術員,C330000000,---,---,---
2724,2025,其他醫療保健助理專業人員,C330000000,-,-,-
2725,2025,會計人員,C330000000,210,50767,75
2726,2025,工商業銷售代表(含業務員),C330000000,1908,46253,65.7
2727,2025,採購員,C330000000,1160,40674,56.8
2728,2025,報關員(含報驗、船務人員),C330000000,---,---,---
2729,2025,會議及活動規劃人員,C330000000,---,---,---
2730,2025,專業秘書,C330000000,169,48954,73.7
2731,2025,法務人員,C330000000,---,---,---
2732,2025,資訊管理及維護技術員,C330000000,322,43547,56.6
2733,2025,廣播及視聽技術員(含放映員),C330000000,-,-,-
2734,2025,其他技術員及助理專業人員,C330000000,-,-,-
2735,2025,事務支援人員,C330000000,8304,37195,49.7
2736,2025,總務,C330000000,604,36924,49.9
2737,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C330000000,3194,38149,50
2738,2025,收帳、收費人員(含帳款催收),C330000000,-,-,-
2739,2025,接待員及服務台事務人員(含總機),C330000000,---,---,---
2740,2025,電話及網路客服人員,C330000000,---,---,---
2741,2025,醫院(診所)櫃台事務人員,C330000000,-,-,-
2742,2025,會計助理、簿記、出納,C330000000,1623,37956,51.3
2743,2025,統計、財務、證券及保險事務人員,C330000000,-,-,-
2744,2025,存貨事務人員,C330000000,1070,34961,48
2745,2025,生產及物料規劃事務人員,C330000000,1389,36477,50.1
2746,2025,運輸事務人員(含稽查、調度、管理、航務),C330000000,-,-,-
2747,2025,人事事務人員,C330000000,286,36455,46.5
2748,2025,其他事務支援人員,C330000000,-,-,-
2749,2025,服務及銷售工作人員,C330000000,383,36821,48.8
2750,2025,廚師(含廚房領班),C330000000,34,42385,53.9
2751,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),C330000000,-,-,-
2752,2025,旅館管家、舍監(含房務領班),C330000000,-,-,-
2753,2025,按摩師,C330000000,---,---,---
2754,2025,商店銷售及展售人員(含門市店長),C330000000,230,33238,41.8
2755,2025,收銀員及售票員,C330000000,-,-,-
2756,2025,電話及網路行銷人員,C330000000,-,-,-
2757,2025,建築物管理員、保全及警衛人員,C330000000,117,42384,60.9
2758,2025,技藝、機械設備操作及組裝人員,C330000000,44790,33072,45.1
2759,2025,園藝及農牧業生產人員,C330000000,-,-,-
2760,2025,營建木作人員,C330000000,-,-,-
2761,2025,管道裝設人員(含檢修),C330000000,-,-,-
2762,2025,空調及冷凍機械裝修人員,C330000000,-,-,-
2763,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C330000000,532,33197,44
2764,2025,焊接及切割人員(含電焊工、氣焊工),C330000000,737,32336,44
2765,2025,板金人員,C330000000,-,-,-
2766,2025,鍛造、錘造及鍛壓工作人員,C330000000,50,32553,47.6
2767,2025,工具製造人員(含模具工、鉗工),C330000000,510,39549,55.7
2768,2025,金屬工具機設定及操作人員,C330000000,2264,33945,53.6
2769,2025,產業用機器維修人員,C330000000,---,---,---
2770,2025,精密儀器製造及修理人員,C330000000,---,---,---
2771,2025,樂器製造及調音人員,C330000000,1103,34880,46.1
2772,2025,珠寶及貴金屬製作人員,C330000000,897,40510,57.2
2773,2025,玻璃製品製造人員,C330000000,-,-,-
2774,2025,各種材質手工藝人員,C330000000,-,-,-
2775,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C330000000,---,---,---
2776,2025,電力、電子、資通訊設備裝修人員(含水電工),C330000000,121,44549,60
2777,2025,產品分級及檢查人員,C330000000,1954,31613,41.9
2778,2025,木材處理、家具木工及有關工作人員,C330000000,---,---,---
2779,2025,服飾打樣人員,C330000000,-,-,-
2780,2025,製鞋及有關工作人員,C330000000,-,-,-
2781,2025,光學鏡片製作人員,C330000000,2437,38173,49.8
2782,2025,生產機械設備操作人員、剪裁或裁縫人員,C330000000,9145,32593,46.1
2783,2025,組裝(現場)人員,C330000000,24307,32154,43
2784,2025,小客、貨車駕駛人員,C330000000,381,35220,43.9
2785,2025,大客、貨車駕駛人員,C330000000,---,---,---
2786,2025,推土、吊車、起重機等移運設備操作人員,C330000000,-,-,-
2787,2025,其他技藝、機械設備操作及組裝人員,C330000000,-,-,-
2788,2025,基層技術工及勞力工,C330000000,1704,31296,39.7
2789,2025,清潔及家事工作人員(含建築清潔工、房務人員),C330000000,257,30201,38
2790,2025,勞力工(含理貨員、行李搬運工),C330000000,1447,31490,39.9
2791,2025,廚房幫工(含速食烹調),C330000000,-,-,-
2792,2025,抄表員及自動販賣機收款員,C330000000,-,-,-
2793,2025,停車場管理工,C330000000,-,-,-
2794,2025,主管及監督人員,C340000000,3621,100093,161.1
2795,2025,高階主管(總經理及總執行長),C340000000,369,162549,260.5
2796,2025,中階主管(經理),C340000000,1239,125509,206.3
2797,2025,監督人員(含現場及辦公室主任、科/股長),C340000000,2013,73001,115.8
2798,2025,專業人員,C340000000,5585,74987,121.9
2799,2025,品管、工管及生管工程師,C340000000,573,68206,103.2
2800,2025,環境工程師,C340000000,-,-,-
2801,2025,航空機械工程師,C340000000,604,78061,133.2
2802,2025,機械工程師(含造船、輪機、鑄造),C340000000,1803,76511,127
2803,2025,化學工程師,C340000000,---,---,---
2804,2025,光學工程師,C340000000,-,-,-
2805,2025,電機、電子工程師,C340000000,1630,79156,134.6
2806,2025,產品及服裝設計師(含工業設計),C340000000,---,---,---
2807,2025,醫師,C340000000,---,---,---
2808,2025,護理人員,C340000000,---,---,---
2809,2025,勞安及衛生管理人員(含工業安全管理師),C340000000,149,57119,94.5
2810,2025,財務及投資規劃分析人員,C340000000,-,-,-
2811,2025,專案管理師(含經營管理顧問),C340000000,226,71543,97.1
2812,2025,稽核人員,C340000000,---,---,---
2813,2025,人力資源管理師,C340000000,94,74947,116.2
2814,2025,廣告及行銷專業人員(含企劃),C340000000,118,71960,120
2815,2025,公關專業人員,C340000000,-,-,-
2816,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C340000000,201,73727,111.6
2817,2025,律師,C340000000,-,-,-
2818,2025,翻譯人員,C340000000,-,-,-
2819,2025,其他專業人員,C340000000,-,-,-
2820,2025,技術員及助理專業人員,C340000000,9432,52187,78.3
2821,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C340000000,-,-,-
2822,2025,電機、電子技術員,C340000000,1782,42259,60.2
2823,2025,航空機械技術員,C340000000,1534,71621,119.6
2824,2025,機械技術員(含造船、輪機、鑄造),C340000000,1938,48234,60.7
2825,2025,化工技術員,C340000000,---,---,---
2826,2025,品管、工管及生管技術員,C340000000,761,49672,79.1
2827,2025,製圖員,C340000000,420,39536,57.6
2828,2025,環境工程技術員,C340000000,-,-,-
2829,2025,焚化爐、水處理及氣(液)體設備操作員,C340000000,---,---,---
2830,2025,航空駕駛員,C340000000,-,-,-
2831,2025,勞安及衛生技術員,C340000000,843,39255,50.3
2832,2025,其他醫療保健助理專業人員,C340000000,-,-,-
2833,2025,會計人員,C340000000,163,64275,101.1
2834,2025,工商業銷售代表(含業務員),C340000000,813,65501,106.8
2835,2025,採購員,C340000000,673,55485,80.9
2836,2025,報關員(含報驗、船務人員),C340000000,---,---,---
2837,2025,專業秘書,C340000000,188,56518,88.6
2838,2025,法務人員,C340000000,---,---,---
2839,2025,資訊管理及維護技術員,C340000000,---,---,---
2840,2025,其他技術員及助理專業人員,C340000000,-,-,-
2841,2025,事務支援人員,C340000000,5275,41426,59.8
2842,2025,總務,C340000000,397,41622,54.4
2843,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C340000000,2392,38949,55.7
2844,2025,收帳、收費人員(含帳款催收),C340000000,-,-,-
2845,2025,接待員及服務台事務人員(含總機),C340000000,---,---,---
2846,2025,電話及網路客服人員,C340000000,-,-,-
2847,2025,醫院(診所)櫃台事務人員,C340000000,-,-,-
2848,2025,會計助理、簿記、出納,C340000000,1335,38459,53.3
2849,2025,統計、財務、證券及保險事務人員,C340000000,---,---,---
2850,2025,存貨事務人員,C340000000,499,50645,81.6
2851,2025,生產及物料規劃事務人員,C340000000,320,61019,95.8
2852,2025,運輸事務人員(含稽查、調度、管理、航務),C340000000,-,-,-
